"ID"	"name"
"GO:0004824"	"lysine-tRNA ligase activity"
"GO:0045900"	"negative regulation of translational elongation"
"GO:0008655"	"pyrimidine-containing compound salvage"
"GO:0008252"	"nucleotidase activity"
"GO:0043171"	"peptide catabolic process"
"GO:0034701"	"tripeptidase activity"
"GO:0043590"	"bacterial nucleoid"
"GO:1902531"	"regulation of intracellular signal transduction"
"GO:0010648"	"negative regulation of cell communication"
"GO:0031314"	"extrinsic component of mitochondrial inner membrane"
"GO:0042744"	"hydrogen peroxide catabolic process"
"GO:0009208"	"pyrimidine ribonucleoside triphosphate metabolic process"
"GO:0009188"	"ribonucleoside diphosphate biosynthetic process"
"GO:0033862"	"UMP kinase activity"
"GO:0046132"	"pyrimidine ribonucleoside biosynthetic process"
"GO:0046048"	"UDP metabolic process"
"GO:0035774"	"positive regulation of insulin secretion involved in cellular response to glucose stimulus"
"GO:0043648"	"dicarboxylic acid metabolic process"
"GO:0008097"	"5S rRNA binding"
"GO:0019287"	"isopentenyl diphosphate biosynthetic process, mevalonate pathway"
"GO:0033567"	"DNA replication, Okazaki fragment processing"
"GO:0004611"	"phosphoenolpyruvate carboxykinase activity"
"GO:0008964"	"phosphoenolpyruvate carboxylase activity"
"GO:0008186"	"RNA-dependent ATPase activity"
"GO:1902533"	"positive regulation of intracellular signal transduction"
"GO:0042325"	"regulation of phosphorylation"
"GO:0044462"	"external encapsulating structure part"
"GO:2000482"	"regulation of interleukin-8 secretion"
"GO:2000484"	"positive regulation of interleukin-8 secretion"
"GO:0009274"	"peptidoglycan-based cell wall"
"GO:0044651"	"adhesion of symbiont to host epithelial cell"
"GO:0009275"	"Gram-positive-bacterium-type cell wall"
"GO:0032677"	"regulation of interleukin-8 production"
"GO:0050715"	"positive regulation of cytokine secretion"
"GO:0043100"	"pyrimidine nucleobase salvage"
"GO:0030420"	"establishment of competence for transformation"
"GO:0051050"	"positive regulation of transport"
"GO:0051240"	"positive regulation of multicellular organismal process"
"GO:0044406"	"adhesion of symbiont to host"
"GO:0001819"	"positive regulation of cytokine production"
"GO:0006449"	"regulation of translational termination"
"GO:0019682"	"glyceraldehyde-3-phosphate metabolic process"
"GO:0007552"	"metamorphosis"
"GO:0048707"	"instar larval or pupal morphogenesis"
"GO:0046184"	"aldehyde biosynthetic process"
"GO:0047480"	"UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity"
"GO:0008716"	"D-alanine-D-alanine ligase activity"
"GO:0071555"	"cell wall organization"
"GO:0032271"	"regulation of protein polymerization"
"GO:0015848"	"spermidine transport"
"GO:0003937"	"IMP cyclohydrolase activity"
"GO:1903711"	"spermidine transmembrane transport"
"GO:0099132"	"ATP hydrolysis coupled cation transmembrane transport"
"GO:0051302"	"regulation of cell division"
"GO:0016445"	"somatic diversification of immunoglobulins"
"GO:0009155"	"purine deoxyribonucleotide catabolic process"
"GO:0043900"	"regulation of multi-organism process"
"GO:0046386"	"deoxyribose phosphate catabolic process"
"GO:0001960"	"negative regulation of cytokine-mediated signaling pathway"
"GO:0051196"	"regulation of coenzyme metabolic process"
"GO:0062012"	"regulation of small molecule metabolic process"
"GO:0046538"	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity"
"GO:0043456"	"regulation of pentose-phosphate shunt"
"GO:0060337"	"type I interferon signaling pathway"
"GO:0023057"	"negative regulation of signaling"
"GO:0009217"	"purine deoxyribonucleoside triphosphate catabolic process"
"GO:0034097"	"response to cytokine"
"GO:0006098"	"pentose-phosphate shunt"
"GO:0004751"	"ribose-5-phosphate isomerase activity"
"GO:0032560"	"guanyl deoxyribonucleotide binding"
"GO:0031348"	"negative regulation of defense response"
"GO:0002440"	"production of molecular mediator of immune response"
"GO:0043471"	"regulation of cellular carbohydrate catabolic process"
"GO:0004619"	"phosphoglycerate mutase activity"
"GO:0043455"	"regulation of secondary metabolic process"
"GO:0009894"	"regulation of catabolic process"
"GO:0006304"	"DNA modification"
"GO:0051193"	"regulation of cofactor metabolic process"
"GO:0043470"	"regulation of carbohydrate catabolic process"
"GO:0072657"	"protein localization to membrane"
"GO:0032564"	"dATP binding"
"GO:0042148"	"strand invasion"
"GO:0070581"	"rolling circle DNA replication"
"GO:0032558"	"adenyl deoxyribonucleotide binding"
"GO:0044057"	"regulation of system process"
"GO:0006874"	"cellular calcium ion homeostasis"
"GO:0030026"	"cellular manganese ion homeostasis"
"GO:0006937"	"regulation of muscle contraction"
"GO:0006941"	"striated muscle contraction"
"GO:0046873"	"metal ion transmembrane transporter activity"
"GO:0006914"	"autophagy"
"GO:0003012"	"muscle system process"
"GO:0034976"	"response to endoplasmic reticulum stress"
"GO:0070588"	"calcium ion transmembrane transport"
"GO:0042887"	"amide transmembrane transporter activity"
"GO:0009423"	"chorismate biosynthetic process"
"GO:0043299"	"leukocyte degranulation"
"GO:0002694"	"regulation of leukocyte activation"
"GO:2001020"	"regulation of response to DNA damage stimulus"
"GO:0006942"	"regulation of striated muscle contraction"
"GO:0014910"	"regulation of smooth muscle cell migration"
"GO:0042724"	"thiamine-containing compound biosynthetic process"
"GO:0070638"	"pyridine nucleoside catabolic process"
"GO:0015658"	"branched-chain amino acid transmembrane transporter activity"
"GO:0015188"	"L-isoleucine transmembrane transporter activity"
"GO:0015175"	"neutral amino acid transmembrane transporter activity"
"GO:0015829"	"valine transport"
"GO:0070929"	"trans-translation"
"GO:1902475"	"L-alpha-amino acid transmembrane transport"
"GO:0015818"	"isoleucine transport"
"GO:0006413"	"translational initiation"
"GO:0006814"	"sodium ion transport"
"GO:0015370"	"solute:sodium symporter activity"
"GO:0006089"	"lactate metabolic process"
"GO:0008760"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity"
"GO:0006154"	"adenosine catabolic process"
"GO:0045579"	"positive regulation of B cell differentiation"
"GO:0032329"	"serine transport"
"GO:0050863"	"regulation of T cell activation"
"GO:0042113"	"B cell activation"
"GO:0000150"	"recombinase activity"
"GO:0009009"	"site-specific recombinase activity"
"GO:0009037"	"tyrosine-based site-specific recombinase activity"
"GO:0032944"	"regulation of mononuclear cell proliferation"
"GO:0006183"	"GTP biosynthetic process"
"GO:0071887"	"leukocyte apoptotic process"
"GO:0008907"	"integrase activity"
"GO:0006613"	"cotranslational protein targeting to membrane"
"GO:0048500"	"signal recognition particle"
"GO:0019523"	"L-idonate metabolic process"
"GO:0046183"	"L-idonate catabolic process"
"GO:0042839"	"D-glucuronate metabolic process"
"GO:0003921"	"GMP synthase activity"
"GO:0035999"	"tetrahydrofolate interconversion"
"GO:0098552"	"side of membrane"
"GO:0043937"	"regulation of sporulation"
"GO:0000910"	"cytokinesis"
"GO:0098562"	"cytoplasmic side of membrane"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"
"GO:0019897"	"extrinsic component of plasma membrane"
"GO:0032153"	"cell division site"
"GO:0016604"	"nuclear body"
"GO:0006323"	"DNA packaging"
"GO:0061351"	"neural precursor cell proliferation"
"GO:0070603"	"SWI/SNF superfamily-type complex"
"GO:0006655"	"phosphatidylglycerol biosynthetic process"
"GO:0006144"	"purine nucleobase metabolic process"
"GO:0000228"	"nuclear chromosome"
"GO:0065004"	"protein-DNA complex assembly"
"GO:0006333"	"chromatin assembly or disassembly"
"GO:0009084"	"glutamine family amino acid biosynthetic process"
"GO:0043493"	"viral terminase complex"
"GO:1902560"	"GMP reductase complex"
"GO:0017038"	"protein import"
"GO:0009403"	"toxin biosynthetic process"
"GO:0031320"	"hexitol dehydrogenase activity"
"GO:1901378"	"organic heteropentacyclic compound biosynthetic process"
"GO:0009013"	"succinate-semialdehyde dehydrogenase [NAD(P)+] activity"
"GO:0009330"	"DNA topoisomerase complex (ATP-hydrolyzing)"
"GO:0070403"	"NAD+ binding"
"GO:0047512"	"(S,S)-butanediol dehydrogenase activity"
"GO:0045150"	"acetoin catabolic process"
"GO:0009404"	"toxin metabolic process"
"GO:0015803"	"branched-chain amino acid transport"
"GO:0005304"	"L-valine transmembrane transporter activity"
"GO:0015074"	"DNA integration"
"GO:0032977"	"membrane insertase activity"
"GO:0140104"	"molecular carrier activity"
"GO:0019290"	"siderophore biosynthetic process"
"GO:0043711"	"pilus organization"
"GO:0052656"	"L-isoleucine transaminase activity"
"GO:0008667"	"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity"
"GO:0019152"	"acetoin dehydrogenase activity"
"GO:0046130"	"purine ribonucleoside catabolic process"
"GO:0046712"	"GDP catabolic process"
"GO:0070039"	"rRNA (guanosine-2'-O-)-methyltransferase activity"
"GO:0045004"	"DNA replication proofreading"
"GO:0009360"	"DNA polymerase III complex"
"GO:0030170"	"pyridoxal phosphate binding"
"GO:0045913"	"positive regulation of carbohydrate metabolic process"
"GO:0010906"	"regulation of glucose metabolic process"
"GO:0008340"	"determination of adult lifespan"
"GO:0070207"	"protein homotrimerization"
"GO:0004645"	"phosphorylase activity"
"GO:0032868"	"response to insulin"
"GO:0019842"	"vitamin binding"
"GO:0004735"	"pyrroline-5-carboxylate reductase activity"
"GO:0036289"	"peptidyl-serine autophosphorylation"
"GO:0018105"	"peptidyl-serine phosphorylation"
"GO:0010286"	"heat acclimation"
"GO:0043093"	"FtsZ-dependent cytokinesis"
"GO:0032505"	"reproduction of a single-celled organism"
"GO:0030259"	"lipid glycosylation"
"GO:0051991"	"UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity"
"GO:0070085"	"glycosylation"
"GO:0008375"	"acetylglucosaminyltransferase activity"
"GO:0050511"	"undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity"
"GO:0008194"	"UDP-glycosyltransferase activity"
"GO:0008764"	"UDP-N-acetylmuramoylalanine-D-glutamate ligase activity"
"GO:0004342"	"glucosamine-6-phosphate deaminase activity"
"GO:0006044"	"N-acetylglucosamine metabolic process"
"GO:1901071"	"glucosamine-containing compound metabolic process"
"GO:0006178"	"guanine salvage"
"GO:0106050"	"tRNA 2'-O-methyltransferase activity"
"GO:0003999"	"adenine phosphoribosyltransferase activity"
"GO:0046084"	"adenine biosynthetic process"
"GO:0004340"	"glucokinase activity"
"GO:0035773"	"insulin secretion involved in cellular response to glucose stimulus"
"GO:1902221"	"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process"
"GO:1902223"	"erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process"
"GO:0070040"	"rRNA (adenine-C2-)-methyltransferase activity"
"GO:0046952"	"ketone body catabolic process"
"GO:0070298"	"negative regulation of phosphorelay signal transduction system"
"GO:0014823"	"response to activity"
"GO:0045461"	"sterigmatocystin biosynthetic process"
"GO:0016126"	"sterol biosynthetic process"
"GO:0006529"	"asparagine biosynthetic process"
"GO:0051790"	"short-chain fatty acid biosynthetic process"
"GO:0046459"	"short-chain fatty acid metabolic process"
"GO:0046360"	"2-oxobutyrate biosynthetic process"
"GO:0031106"	"septin ring organization"
"GO:0032156"	"septin cytoskeleton"
"GO:0000278"	"mitotic cell cycle"
"GO:0005856"	"cytoskeleton"
"GO:0001817"	"regulation of cytokine production"
"GO:0032757"	"positive regulation of interleukin-8 production"
"GO:0035375"	"zymogen binding"
"GO:0043225"	"ATPase-coupled anion transmembrane transporter activity"
"GO:0005315"	"inorganic phosphate transmembrane transporter activity"
"GO:0015415"	"ATPase-coupled phosphate ion transmembrane transporter activity"
"GO:0035435"	"phosphate ion transmembrane transport"
"GO:0098661"	"inorganic anion transmembrane transport"
"GO:0035303"	"regulation of dephosphorylation"
"GO:0051174"	"regulation of phosphorus metabolic process"
"GO:0004146"	"dihydrofolate reductase activity"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"
"GO:0006515"	"protein quality control for misfolded or incompletely synthesized proteins"
"GO:0042301"	"phosphate ion binding"
"GO:0003951"	"NAD+ kinase activity"
"GO:0004143"	"diacylglycerol kinase activity"
"GO:0015417"	"polyamine-transporting ATPase activity"
"GO:0006527"	"arginine catabolic process"
"GO:0046077"	"dUDP metabolic process"
"GO:0019547"	"arginine catabolic process to ornithine"
"GO:0072388"	"flavin adenine dinucleotide biosynthetic process"
"GO:0004826"	"phenylalanine-tRNA ligase activity"
"GO:0015451"	"decarboxylation-driven active transmembrane transporter activity"
"GO:0016635"	"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor"
"GO:0015616"	"DNA translocase activity"
"GO:0033202"	"DNA helicase complex"
"GO:0017004"	"cytochrome complex assembly"
"GO:0060543"	"negative regulation of strand invasion"
"GO:0015293"	"symporter activity"
"GO:0006438"	"valyl-tRNA aminoacylation"
"GO:0004832"	"valine-tRNA ligase activity"
"GO:0019464"	"glycine decarboxylation via glycine cleavage system"
"GO:0051068"	"dihydrolipoamide metabolic process"
"GO:1900087"	"positive regulation of G1/S transition of mitotic cell cycle"
"GO:0015979"	"photosynthesis"
"GO:0016703"	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)"
"GO:0010109"	"regulation of photosynthesis"
"GO:0044042"	"glucan metabolic process"
"GO:0010383"	"cell wall polysaccharide metabolic process"
"GO:0015925"	"galactosidase activity"
"GO:0009251"	"glucan catabolic process"
"GO:0085030"	"symbiont process benefiting host"
"GO:0010410"	"hemicellulose metabolic process"
"GO:0010411"	"xyloglucan metabolic process"
"GO:2000899"	"xyloglucan catabolic process"
"GO:0006073"	"cellular glucan metabolic process"
"GO:0004565"	"beta-galactosidase activity"
"GO:0033014"	"tetrapyrrole biosynthetic process"
"GO:0004109"	"coproporphyrinogen oxidase activity"
"GO:0009111"	"vitamin catabolic process"
"GO:0004590"	"orotidine-5'-phosphate decarboxylase activity"
"GO:0042365"	"water-soluble vitamin catabolic process"
"GO:0102166"	"[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity"
"GO:0043270"	"positive regulation of ion transport"
"GO:0051924"	"regulation of calcium ion transport"
"GO:0009100"	"glycoprotein metabolic process"
"GO:0043269"	"regulation of ion transport"
"GO:0051928"	"positive regulation of calcium ion transport"
"GO:0046653"	"tetrahydrofolate metabolic process"
"GO:0004477"	"methenyltetrahydrofolate cyclohydrolase activity"
"GO:0006547"	"histidine metabolic process"
"GO:0061615"	"glycolytic process through fructose-6-phosphate"
"GO:0004563"	"beta-N-acetylhexosaminidase activity"
"GO:0006013"	"mannose metabolic process"
"GO:0004559"	"alpha-mannosidase activity"
"GO:0006282"	"regulation of DNA repair"
"GO:0044409"	"entry into host"
"GO:0019012"	"virion"
"GO:0019028"	"viral capsid"
"GO:0046798"	"viral portal complex"
"GO:0044423"	"virion part"
"GO:0016657"	"oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor"
"GO:0043138"	"3'-5' DNA helicase activity"
"GO:0070035"	"purine NTP-dependent helicase activity"
"GO:0043140"	"ATP-dependent 3'-5' DNA helicase activity"
"GO:0097066"	"response to thyroid hormone"
"GO:0032526"	"response to retinoic acid"
"GO:0097067"	"cellular response to thyroid hormone stimulus"
"GO:0048705"	"skeletal system morphogenesis"
"GO:0007600"	"sensory perception"
"GO:0051338"	"regulation of transferase activity"
"GO:1990928"	"response to amino acid starvation"
"GO:0034198"	"cellular response to amino acid starvation"
"GO:0051348"	"negative regulation of transferase activity"
"GO:0006544"	"glycine metabolic process"
"GO:0043549"	"regulation of kinase activity"
"GO:0019632"	"shikimate metabolic process"
"GO:0080146"	"L-cysteine desulfhydrase activity"
"GO:0006535"	"cysteine biosynthetic process from serine"
"GO:0051291"	"protein heterooligomerization"
"GO:2000677"	"regulation of transcription regulatory region DNA binding"
"GO:0051098"	"regulation of binding"
"GO:1904796"	"regulation of core promoter binding"
"GO:0051101"	"regulation of DNA binding"
"GO:0006563"	"L-serine metabolic process"
"GO:1901069"	"guanosine-containing compound catabolic process"
"GO:0043388"	"positive regulation of DNA binding"
"GO:0009068"	"aspartate family amino acid catabolic process"
"GO:0015628"	"protein secretion by the type II secretion system"
"GO:1904798"	"positive regulation of core promoter binding"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"
"GO:0009896"	"positive regulation of catabolic process"
"GO:0102250"	"linear malto-oligosaccharide phosphorylase activity"
"GO:2000679"	"positive regulation of transcription regulatory region DNA binding"
"GO:0009087"	"methionine catabolic process"
"GO:0055044"	"symplast"
"GO:0010043"	"response to zinc ion"
"GO:0072344"	"rescue of stalled ribosome"
"GO:0009933"	"meristem structural organization"
"GO:0048608"	"reproductive structure development"
"GO:0090567"	"reproductive shoot system development"
"GO:0009908"	"flower development"
"GO:0018209"	"peptidyl-serine modification"
"GO:0003002"	"regionalization"
"GO:0048438"	"floral whorl development"
"GO:0010073"	"meristem maintenance"
"GO:0007389"	"pattern specification process"
"GO:0006419"	"alanyl-tRNA aminoacylation"
"GO:0048449"	"floral organ formation"
"GO:2000280"	"regulation of root development"
"GO:2000026"	"regulation of multicellular organismal development"
"GO:0048831"	"regulation of shoot system development"
"GO:1905393"	"plant organ formation"
"GO:0010698"	"acetyltransferase activator activity"
"GO:0046890"	"regulation of lipid biosynthetic process"
"GO:0042834"	"peptidoglycan binding"
"GO:0004674"	"protein serine/threonine kinase activity"
"GO:0019217"	"regulation of fatty acid metabolic process"
"GO:0045922"	"negative regulation of fatty acid metabolic process"
"GO:0071216"	"cellular response to biotic stimulus"
"GO:0052572"	"response to host immune response"
"GO:0010243"	"response to organonitrogen compound"
"GO:0005539"	"glycosaminoglycan binding"
"GO:0042304"	"regulation of fatty acid biosynthetic process"
"GO:0009847"	"spore germination"
"GO:0071219"	"cellular response to molecule of bacterial origin"
"GO:1901699"	"cellular response to nitrogen compound"
"GO:0052564"	"response to immune response of other organism involved in symbiotic interaction"
"GO:0004672"	"protein kinase activity"
"GO:0010565"	"regulation of cellular ketone metabolic process"
"GO:0051100"	"negative regulation of binding"
"GO:0071224"	"cellular response to peptidoglycan"
"GO:0045926"	"negative regulation of growth"
"GO:0032494"	"response to peptidoglycan"
"GO:0002237"	"response to molecule of bacterial origin"
"GO:0032091"	"negative regulation of protein binding"
"GO:0045967"	"negative regulation of growth rate"
"GO:0045833"	"negative regulation of lipid metabolic process"
"GO:0051055"	"negative regulation of lipid biosynthetic process"
"GO:0062014"	"negative regulation of small molecule metabolic process"
"GO:0040009"	"regulation of growth rate"
"GO:0052173"	"response to defenses of other organism involved in symbiotic interaction"
"GO:0051099"	"positive regulation of binding"
"GO:0004724"	"magnesium-dependent protein serine/threonine phosphatase activity"
"GO:0004722"	"protein serine/threonine phosphatase activity"
"GO:0006470"	"protein dephosphorylation"
"GO:0009383"	"rRNA (cytosine-C5-)-methyltransferase activity"
"GO:0150063"	"visual system development"
"GO:0015809"	"arginine transport"
"GO:0016742"	"hydroxymethyl-, formyl- and related transferase activity"
"GO:0019988"	"charged-tRNA amino acid modification"
"GO:0071951"	"conversion of methionyl-tRNA to N-formyl-methionyl-tRNA"
"GO:0004479"	"methionyl-tRNA formyltransferase activity"
"GO:0070394"	"lipoteichoic acid metabolic process"
"GO:0042120"	"alginic acid metabolic process"
"GO:0016878"	"acid-thiol ligase activity"
"GO:0010165"	"response to X-ray"
"GO:0004049"	"anthranilate synthase activity"
"GO:1990077"	"primosome complex"
"GO:0006269"	"DNA replication, synthesis of RNA primer"
"GO:0007605"	"sensory perception of sound"
"GO:0004163"	"diphosphomevalonate decarboxylase activity"
"GO:0004385"	"guanylate kinase activity"
"GO:0046710"	"GDP metabolic process"
"GO:1902023"	"L-arginine transport"
"GO:0097638"	"L-arginine import across plasma membrane"
"GO:0033293"	"monocarboxylic acid binding"
"GO:0005504"	"fatty acid binding"
"GO:0004044"	"amidophosphoribosyltransferase activity"
"GO:0008460"	"dTDP-glucose 4,6-dehydratase activity"
"GO:0035998"	"7,8-dihydroneopterin 3'-triphosphate biosynthetic process"
"GO:0000986"	"bacterial-type proximal promoter sequence-specific DNA binding"
"GO:0004644"	"phosphoribosylglycinamide formyltransferase activity"
"GO:0071271"	"1-butanol biosynthetic process"
"GO:0071270"	"1-butanol metabolic process"
"GO:0034257"	"nicotinamide riboside transmembrane transporter activity"
"GO:0034258"	"nicotinamide riboside transport"
"GO:0001727"	"lipid kinase activity"
"GO:0008236"	"serine-type peptidase activity"
"GO:0004637"	"phosphoribosylamine-glycine ligase activity"
"GO:0120159"	"rRNA pseudouridine synthase activity"
"GO:0034039"	"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity"
"GO:0008534"	"oxidized purine nucleobase lesion DNA N-glycosylase activity"
"GO:1901568"	"fatty acid derivative metabolic process"
"GO:0051703"	"intraspecies interaction between organisms"
"GO:0000453"	"enzyme-directed rRNA 2'-O-methylation"
"GO:0008113"	"peptide-methionine (S)-S-oxide reductase activity"
"GO:0033744"	"L-methionine:thioredoxin-disulfide S-oxidoreductase activity"
"GO:0051060"	"pullulanase activity"
"GO:0034028"	"5-(carboxyamino)imidazole ribonucleotide synthase activity"
"GO:0019809"	"spermidine binding"
"GO:0035429"	"gluconate transmembrane transport"
"GO:0015128"	"gluconate transmembrane transporter activity"
"GO:0043102"	"amino acid salvage"
"GO:0046439"	"L-cysteine metabolic process"
"GO:0043768"	"S-ribosylhomocysteine lyase activity"
"GO:0009372"	"quorum sensing"
"GO:0019284"	"L-methionine salvage from S-adenosylmethionine"
"GO:0033353"	"S-adenosylmethionine cycle"
"GO:0071267"	"L-methionine salvage"
"GO:0046498"	"S-adenosylhomocysteine metabolic process"
"GO:0010699"	"cell-cell signaling involved in quorum sensing"
"GO:0008990"	"rRNA (guanine-N2-)-methyltransferase activity"
"GO:0019904"	"protein domain specific binding"
"GO:0035335"	"peptidyl-tyrosine dephosphorylation"
"GO:0009707"	"chloroplast outer membrane"
"GO:0043025"	"neuronal cell body"
"GO:0010311"	"lateral root formation"
"GO:0120039"	"plasma membrane bounded cell projection morphogenesis"
"GO:0048765"	"root hair cell differentiation"
"GO:0090558"	"plant epidermis development"
"GO:0010054"	"trichoblast differentiation"
"GO:0016307"	"phosphatidylinositol phosphate kinase activity"
"GO:0048588"	"developmental cell growth"
"GO:0009002"	"serine-type D-Ala-D-Ala carboxypeptidase activity"
"GO:0008955"	"peptidoglycan glycosyltransferase activity"
"GO:0008658"	"penicillin binding"
"GO:0001012"	"RNA polymerase II regulatory region DNA binding"
"GO:0004197"	"cysteine-type endopeptidase activity"
"GO:0008234"	"cysteine-type peptidase activity"
"GO:0006357"	"regulation of transcription by RNA polymerase II"
"GO:0000122"	"negative regulation of transcription by RNA polymerase II"
"GO:0008795"	"NAD+ synthase activity"
"GO:0006531"	"aspartate metabolic process"
"GO:0034355"	"NAD salvage"
"GO:0019365"	"pyridine nucleotide salvage"
"GO:0016880"	"acid-ammonia (or amide) ligase activity"
"GO:0003952"	"NAD+ synthase (glutamine-hydrolyzing) activity"
"GO:0004359"	"glutaminase activity"
"GO:0072529"	"pyrimidine-containing compound catabolic process"
"GO:0008976"	"polyphosphate kinase activity"
"GO:0006741"	"NADP biosynthetic process"
"GO:0009820"	"alkaloid metabolic process"
"GO:0075136"	"response to host"
"GO:0001666"	"response to hypoxia"
"GO:0004516"	"nicotinate phosphoribosyltransferase activity"
"GO:0004070"	"aspartate carbamoyltransferase activity"
"GO:0047280"	"nicotinamide phosphoribosyltransferase activity"
"GO:0042943"	"D-amino acid transmembrane transporter activity"
"GO:0042944"	"D-alanine transmembrane transporter activity"
"GO:0042942"	"D-serine transport"
"GO:0015816"	"glycine transport"
"GO:0032328"	"alanine transport"
"GO:0015173"	"aromatic amino acid transmembrane transporter activity"
"GO:0015187"	"glycine transmembrane transporter activity"
"GO:0001762"	"beta-alanine transport"
"GO:0042945"	"D-serine transmembrane transporter activity"
"GO:0022889"	"serine transmembrane transporter activity"
"GO:0042891"	"antibiotic transport"
"GO:0005326"	"neurotransmitter transporter activity"
"GO:0022858"	"alanine transmembrane transporter activity"
"GO:0015180"	"L-alanine transmembrane transporter activity"
"GO:0015801"	"aromatic amino acid transport"
"GO:0042895"	"antibiotic transmembrane transporter activity"
"GO:0015192"	"L-phenylalanine transmembrane transporter activity"
"GO:0015808"	"L-alanine transport"
"GO:0005302"	"L-tyrosine transmembrane transporter activity"
"GO:0015823"	"phenylalanine transport"
"GO:0015827"	"tryptophan transport"
"GO:0015196"	"L-tryptophan transmembrane transporter activity"
"GO:0042941"	"D-alanine transport"
"GO:0015238"	"drug transmembrane transporter activity"
"GO:0042940"	"D-amino acid transport"
"GO:0060699"	"regulation of endoribonuclease activity"
"GO:0008374"	"O-acyltransferase activity"
"GO:0016412"	"serine O-acyltransferase activity"
"GO:0005290"	"L-histidine transmembrane transporter activity"
"GO:1903810"	"L-histidine import across plasma membrane"
"GO:0045117"	"azole transport"
"GO:0005291"	"high-affinity L-histidine transmembrane transporter activity"
"GO:0005287"	"high-affinity basic amino acid transmembrane transporter activity"
"GO:0089709"	"L-histidine transmembrane transport"
"GO:0097640"	"L-ornithine import across plasma membrane"
"GO:1901474"	"azole transmembrane transporter activity"
"GO:0060700"	"regulation of ribonuclease activity"
"GO:0030371"	"translation repressor activity"
"GO:0097617"	"annealing activity"
"GO:0010501"	"RNA secondary structure unwinding"
"GO:0003724"	"RNA helicase activity"
"GO:0031400"	"negative regulation of protein modification process"
"GO:0004004"	"ATP-dependent RNA helicase activity"
"GO:0033592"	"RNA strand annealing activity"
"GO:0004764"	"shikimate 3-dehydrogenase (NADP+) activity"
"GO:0003979"	"UDP-glucose 6-dehydrogenase activity"
"GO:0046377"	"colanic acid metabolic process"
"GO:0006065"	"UDP-glucuronate biosynthetic process"
"GO:0016423"	"tRNA (guanine) methyltransferase activity"
"GO:0005047"	"signal recognition particle binding"
"GO:0009019"	"tRNA (guanine-N1-)-methyltransferase activity"
"GO:0071578"	"zinc ion import across plasma membrane"
"GO:0072509"	"divalent inorganic cation transmembrane transporter activity"
"GO:0000006"	"high-affinity zinc transmembrane transporter activity"
"GO:0006560"	"proline metabolic process"
"GO:0055129"	"L-proline biosynthetic process"
"GO:0004350"	"glutamate-5-semialdehyde dehydrogenase activity"
"GO:0019042"	"viral latency"
"GO:0015940"	"pantothenate biosynthetic process"
"GO:0015939"	"pantothenate metabolic process"
"GO:0008677"	"2-dehydropantoate 2-reductase activity"
"GO:0010675"	"regulation of cellular carbohydrate metabolic process"
"GO:0010212"	"response to ionizing radiation"
"GO:0019202"	"amino acid kinase activity"
"GO:0004349"	"glutamate 5-kinase activity"
"GO:0003954"	"NADH dehydrogenase activity"
"GO:0043393"	"regulation of protein binding"
"GO:0046116"	"queuosine metabolic process"
"GO:0016437"	"tRNA cytidylyltransferase activity"
"GO:0005372"	"water transmembrane transporter activity"
"GO:0003014"	"renal system process"
"GO:0015840"	"urea transport"
"GO:0050891"	"multicellular organismal water homeostasis"
"GO:0042044"	"fluid transport"
"GO:0071453"	"cellular response to oxygen levels"
"GO:0003091"	"renal water homeostasis"
"GO:0015791"	"polyol transport"
"GO:0019755"	"one-carbon compound transport"
"GO:0006863"	"purine nucleobase transport"
"GO:0015166"	"polyol transmembrane transporter activity"
"GO:0048871"	"multicellular organismal homeostasis"
"GO:0030104"	"water homeostasis"
"GO:0036294"	"cellular response to decreased oxygen levels"
"GO:0050878"	"regulation of body fluid levels"
"GO:0006833"	"water transport"
"GO:0052646"	"alditol phosphate metabolic process"
"GO:0071450"	"cellular response to oxygen radical"
"GO:0019859"	"thymine metabolic process"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"
"GO:0015234"	"thiamine transmembrane transporter activity"
"GO:0071934"	"thiamine transmembrane transport"
"GO:0016998"	"cell wall macromolecule catabolic process"
